Gants de pisteur de pirate des cieux;Tanneur;60;Mains;2 Cuir de ptérodactyle, 1 Dissolvant de dextérité I, 1 Fil de soie de chenille, 1 Pépite de durargent, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants d'incantateur de pirate des cieux;Tanneur;60;Mains;2 Cuir de ptérodactyle, 1 Dissolvant d'intelligence I, 1 Fil de soie de chenille, 1 Pépite de durargent, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants de soigneur de pirate des cieux;Tanneur;60;Mains;2 Cuir de ptérodactyle, 1 Dissolvant d'esprit I, 1 Fil de soie de chenille, 1 Pépite de durargent, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants d'expert de l'établi;Tanneur;60;Mains;2 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen végétal, 1 Étoffe de soie astrale;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants d'expert de la forge;Tanneur;60;Mains;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen végétal;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants de travail d'expert de la fonderie;Tanneur;60;Mains;1 Cuir d'archéornis, 3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Lingot de durargent, 2 Sable éthéréen végétal;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants d'expert de la peausserie;Tanneur;60;Mains;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 2 Larimar, 2 Sable éthéréen végétal;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants d'expert des étoffes;Tanneur;60;Mains;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen végétal;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Gants d'expert des fourneaux;Tanneur;60;Mains;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen végétal, 1 Étoffe de feutre chimérique;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Manchettes en cuir de griffon;Tanneur;60;Mains;2 Cuir de griffon, 1 Pépite d'aurum regis, 1 Étoffe de feutre chimérique;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Ceinture croisée de protecteur en cuir de griffon;Tanneur;60;Ceinture;2 Cuir de griffon, 1 Dissolvant de vitalité II, 1 Pépite d'adamant, 1 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Ceinture croisée d'abatteur en cuir de griffon;Tanneur;60;Ceinture;2 Cuir de griffon, 1 Dissolvant de force II, 1 Pépite d'adamant, 1 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Corset d'incantateur en cuir de griffon;Tanneur;60;Ceinture;2 Cuir de griffon, 1 Dissolvant d'intelligence II, 1 Fil de soie de chenille, 1 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Corset de soigneur en cuir de griffon;Tanneur;60;Ceinture;2 Cuir de griffon, 1 Dissolvant d'esprit II, 1 Fil de soie de chenille, 1 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Ceinture à outils en cuir de griffon;Tanneur;60;Ceinture;1 Cuir d'amphiptère, 2 Cuir de griffon, 2 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'adamant, 1 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Ceinture de survie en cuir de griffon;Tanneur;60;Ceinture;2 Cuir de griffon, 2 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'adamant, 1 Sable éthéréen marin, 1 Étoffe de feutre chimérique;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Jupe de protecteur en cuir de griffon;Tanneur;60;Jambes;3 Cuir de griffon, 2 Dissolvant de vitalité II, 2 Fil de soie de chenille, 3 Sable éthéréen marin, 1 Étoffe de soie astrale;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Jupe d'abatteur en cuir de griffon;Tanneur;60;Jambes;3 Cuir de griffon, 2 Dissolvant de force II, 2 Fil de soie de chenille, 3 Sable éthéréen marin, 1 Étoffe de soie astrale;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Brailles d'agresseur en cuir de griffon;Tanneur;60;Jambes;3 Cuir de griffon, 2 Dissolvant de force II, 2 Pépite d'aurum regis, 3 Sable éthéréen marin, 1 Étoffe de soie astrale;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Brailles d'éclaireur en cuir de griffon;Tanneur;60;Jambes;3 Cuir de griffon, 2 Dissolvant de dextérité II, 2 Pépite d'aurum regis, 3 Sable éthéréen marin, 1 Étoffe de soie astrale;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes de protecteur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant de vitalité I, 1 Pépite de titane, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes d'abatteur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant de force I, 1 Pépite de titane, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes d'agresseur en cuir de griffon;Tanneur;60;Pieds;3 Cuir de griffon, 1 Dissolvant de force II, 2 Pépite d'adamant, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes d'agresseur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant de force I, 1 Pépite de titane, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes d'éclaireur en cuir de griffon;Tanneur;60;Pieds;3 Cuir de griffon, 1 Dissolvant de dextérité II, 2 Pépite d'adamant, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes d'éclaireur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant de dextérité I, 1 Pépite de titane, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Cuissardes de pisteur en cuir de griffon;Tanneur;60;Pieds;3 Cuir de griffon, 1 Dissolvant de dextérité II, 2 Sable éthéréen marin, 2 Étoffe de feutre chimérique;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes de pisteur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant de dextérité I, 1 Pépite de durargent, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes d'incantateur en cuir de griffon;Tanneur;60;Pieds;2 Cuir de griffon, 1 Dissolvant d'intelligence II, 1 Fil de soie de chenille, 1 Madrier de bouleau astral, 2 Sable éthéréen marin, 1 Étoffe de feutre chimérique;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Chaussures d'incantateur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant d'intelligence I, 1 Pépite de durargent, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes de soigneur en cuir de griffon;Tanneur;60;Pieds;2 Cuir de griffon, 1 Dissolvant d'esprit II, 1 Fil de soie de chenille, 1 Madrier de bouleau astral, 2 Sable éthéréen marin, 1 Étoffe de feutre chimérique;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Chaussures de soigneur de pirate des cieux;Tanneur;60;Pieds;1 Cuir d'amphiptère, 2 Cuir de ptérodactyle, 1 Dissolvant d'esprit I, 1 Pépite de durargent, 1 Sable éthéréen de l'aurore;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes de travail d'expert de l'établi;Tanneur;60;Pieds;2 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen marin, 1 Étoffe de soie astrale;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Sandales d'expert de la forge;Tanneur;60;Pieds;1 Caoutchouc impérial, 3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Lingot de durargent, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes de travail d'expert de la fonderie;Tanneur;60;Pieds;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Lingot de durargent, 1 Pépite d'adamant, 1 Rivets en adamantium, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Sandales d'expert des gemmes;Tanneur;60;Pieds;1 Caoutchouc impérial, 3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 2 Larimar, 1 Lingot de durargent, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes de travail d'expert de la peausserie;Tanneur;60;Pieds;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 2 Larimar, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottines d'expert des étoffes;Tanneur;60;Pieds;1 Caoutchouc impérial, 3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottes militaires d'expert des mixtures;Tanneur;60;Pieds;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bottines d'expert des fourneaux;Tanneur;60;Pieds;3 Cuir de griffon, 3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Ras de cou en cuir de griffon;Tanneur;60;Collier;1 Cuir de griffon, 2 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Lingot d'aurum regis, 1 Sable éthéréen marin;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Poignets en cuir de griffon;Tanneur;60;Bracelet;2 Cuir de griffon, 2 Demi-matéria de l'artifice III, 1 Pépite d'aurum regis, 1 Sable éthéréen végétal, 2 Saphir étoilé;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Bague en cuir de griffon;Tanneur;60;Bague;1 Cuir de griffon, 1 Demi-matéria de l'artifice III, 1 Pépite d'aurum regis, 1 Sable éthéréen végétal;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Lanière en cuir de griffon;Tanneur;60;Cuir;3 Peau de griffon;7 Cristal de terre, 7 Cristal de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 810
Réplique de masque de pisteur haut-allagois;Tanneur;60;Tête;1 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (tête), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de chapeau à plume de pisteur du Dragon-dieu;Tanneur;60;Tête;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (tête), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de masque d'incantateur haut-allagois;Tanneur;60;Tête;1 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (tête), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de pétase d'incantateur du Dragon-dieu;Tanneur;60;Tête;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (tête), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Casquette des ressources en tissu de carbone;Tanneur;60;Tête;1 Cuir de ptérodactyle, 1 Fibre de carbone, 2 Fil à coudre, 1 Lingot d'alliage de titane, 1 Verre en cristal;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Réplique de cyclas d'agresseur du Dragon-dieu;Tanneur;60;Torse;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (torse), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de cyclas d'éclaireur du Dragon-dieu;Tanneur;60;Torse;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (torse), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de tabard de pisteur du Dragon-dieu;Tanneur;60;Torse;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (torse), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de robe d'incantateur du Dragon-dieu;Tanneur;60;Torse;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (torse), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Tunique des ressources en tissu de carbone;Tanneur;60;Torse;2 Cuir de ptérodactyle, 2 Fibre de carbone, 3 Fil à coudre, 1 Lingot de titane, 1 Étoffe des nuages;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Répliques de brassières d'agresseur du Dragon-dieu;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 1 Lingot de wootz, 2 Pierre néo-éthérée (mains);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de brassières d'éclaireur du Dragon-dieu;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 1 Lingot de wootz, 2 Pierre néo-éthérée (mains);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants de pisteur haut-allagois;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot de platine, 2 Pierre éthérée haut-allagoise (mains);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de brassières de pisteur du Dragon-dieu;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 2 Lingot de platine, 2 Pierre néo-éthérée (mains);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants d'incantateur allagois;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée allagoise (mains), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants d'incantateur haut-allagois;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot de platine, 2 Pierre éthérée haut-allagoise (mains);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants d'incantateur du Dragon-dieu;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 2 Lingot de platine, 2 Pierre néo-éthérée (mains);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants de soigneur allagois;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée allagoise (mains), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants de soigneur haut-allagois;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (mains), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de gants de soigneur du Dragon-dieu;Tanneur;60;Mains;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (mains), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Gants des ressources en tissu de carbone;Tanneur;60;Mains;1 Cuir de ptérodactyle, 1 Fibre de carbone, 2 Fil à coudre, 1 Lingot d'alliage de titane;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus, Synthèse rapide : Habileté ≧ 850
Réplique de pantalon de protecteur haut-allagois;Tanneur;60;Jambes;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (jambes), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de pantalon d'abatteur haut-allagois;Tanneur;60;Jambes;3 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (jambes), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de braies d'abatteur du Dragon-dieu;Tanneur;60;Jambes;3 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (jambes), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Réplique de pantalon d'agresseur haut-allagois;Tanneur;60;Jambes;3 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (jambes), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de braies de pisteur haut-allagoises;Tanneur;60;Jambes;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (jambes), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de braies de pisteur du Dragon-dieu;Tanneur;60;Jambes;3 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 2 Pierre néo-éthérée (jambes), 1 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de braies d'incantateur haut-allagoises;Tanneur;60;Jambes;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Lingot de platine, 2 Pierre éthérée haut-allagoise (jambes), 2 Veloutine d'Arachne;2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
Répliques de bottes d'agresseur du Dragon-dieu;Tanneur;60;Pieds;2 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 2 Lingot d'or, 1 Lingot de platine, 1 Lingot de wootz, 2 Pierre néo-éthérée (pieds);2 Agrégat de terre, 2 Agrégat de vent;1;1033;70;8015;50 max.;Synthèse rapide impossible, Habileté requise : 718 ou plus, Contrôle requis : 695 ou plus
