Rondin de châtaignier sombre|Botaniste|Coupe|54|Bois|Terres fumantes:Avant-pays dravanien:Dravania:55:False
Gui de Dravania|Botaniste|Coupe|54|Réactif|Ohl Tahn:L'Écume des cieux de Dravania:Dravania:55:True
Marron sombre|Botaniste|Coupe|55|Ingrédient|Terres fumantes:Avant-pays dravanien:Dravania:55:False
Branche de châtaignier sombre|Botaniste|Coupe|55|Bois|Terres fumantes:Avant-pays dravanien:Dravania:55:False
Citron céleste|Botaniste|Coupe|56|Ingrédient|Vundu Ok' Bendu:L'Écume des cieux d'Abalathia:Abalathia:60:True
Veuve des vents|Botaniste|Coupe|56|Réactif|Voor Sian Siran:L'Écume des cieux d'Abalathia:Abalathia:60:False
Banane céleste|Botaniste|Coupe|57|Ingrédient|Quartier des Sages:Arrière-pays dravanien:Dravania:60:True
Rondin de bouleau|Botaniste|Coupe|58|Bois|Voor Sian Siran:L'Écume des cieux d'Abalathia:Abalathia:60:False
Branche de bouleau|Botaniste|Coupe|58|Bois|Voor Sian Siran:L'Écume des cieux d'Abalathia:Abalathia:60:False
Gui d'Abalathia|Botaniste|Coupe|58|Réactif|Vundu Ok' Bendu:L'Écume des cieux d'Abalathia:Abalathia:60:True
Morille|Botaniste|Coupe|59|Ingrédient|Quartier des Sages:Arrière-pays dravanien:Dravania:60:True
Sève de bouleau|Botaniste|Coupe|59|Ingrédient|Voor Sian Siran:L'Écume des cieux d'Abalathia:Abalathia:60:False
Cèpe des nuages|Botaniste|Coupe|59|Réactif|Voor Sian Siran:L'Écume des cieux d'Abalathia:Abalathia:60:False
Rondin de camphrier|Botaniste|Coupe|60|Bois|Eil Tohm:L'Écume des cieux de Dravania:Dravania:60:False
Branche de camphrier|Botaniste|Coupe|60|Bois|Eil Tohm:L'Écume des cieux de Dravania:Dravania:60:False
Branche de hêtre|Botaniste|Coupe|60|Bois|Confins est:Les Marges:Gyr Abania:60:True
Nèfle gyrabanienne|Botaniste|Coupe|61|Ingrédient|Confins est:Les Marges:Gyr Abania:65:False
Rondin de hêtre|Botaniste|Coupe|61|Bois|Confins est:Les Marges:Gyr Abania:65:False
Pousse de bambou|Botaniste|Coupe|63|Ingrédient|Bassin rutilant:Yanxia:Othard:65:True
Rondin de mélèze|Botaniste|Coupe|63|Bois|Onokoro:Mer de Rubis:Othard:65:False
Résine de pin|Botaniste|Coupe|64|Réactif|Envol du Héron:Yanxia:Othard:65:False
Braises|Botaniste|Coupe|64|Divers|Onokoro:Mer de Rubis:Othard:65:False
Shiitake|Botaniste|Coupe|65|Ingrédient|Onokoro:Mer de Rubis:Othard:65:False
Rondin de pin|Botaniste|Coupe|65|Bois|Envol du Héron:Yanxia:Othard:65:False
Matière première pour alambic|Botaniste|Coupe|65|Divers|Envol du Héron:Yanxia:Othard:65:False
Feuilles de plaqueminier|Botaniste|Coupe|66|Réactif|Ternebois:Les Marges:Gyr Abania:70:False
Kaki|Botaniste|Coupe|67|Ingrédient|Ternebois:Les Marges:Gyr Abania:70:False
Rondin de plaqueminier|Botaniste|Coupe|67|Bois|Ternebois:Les Marges:Gyr Abania:70:False
Matière première pour pièce décorative du Bord du gouffre|Botaniste|Coupe|68|Divers|Crâne d'Abalathia:Les Lacs:Gyr Abania:70:False
Prune d'Othard|Botaniste|Coupe|70|Ingrédient|Onsal Hakair:Steppe d'Azim:Othard:70:True
Rondin de zelkova|Botaniste|Coupe|70|Bois|Crâne d'Abalathia:Les Lacs:Gyr Abania:70:False
Élément nécessaire à une fermentation|Botaniste|Coupe|70|Divers|Ternebois:Les Marges:Gyr Abania:70:False
Boule de charbon|Botaniste|Coupe|70|Divers|Tour de Montvoir:Kholusia:Norvrandt:70:False
Branche de kaya|Botaniste|Coupe|70|Bois|Jardins de la Reine:Les Lacs:Gyr Abania:70:True
Spécialités de Kholusia|Botaniste|Coupe|70|Divers|Tour de Montvoir:Kholusia:Norvrandt:70:False
Verveine de Yanxia|Botaniste|Coupe|70|Ingrédient|Jardins de la Reine:Les Lacs:Gyr Abania:70:True
Branche de chêne blanc|Botaniste|Coupe|70|Bois|Chantier naval de Venmont:Kholusia:Norvrandt:70:True
Pomme pixie|Botaniste|Coupe|71|Ingrédient|Halte de Dammroen:Il Mheg:Norvrandt:75:False
Frantoio|Botaniste|Coupe|71|Ingrédient|Les mille Lacis:Grand-Lac:Norvrandt:75:False
Rondin de chêne blanc|Botaniste|Coupe|71|Bois|Falaises éclatantes:Kholusia:Norvrandt:75:False
Rondin de pommier miracle|Botaniste|Coupe|72|Bois|Halte de Dammroen:Il Mheg:Norvrandt:75:False
Matériaux d'ustensiles de couture pour dragon|Botaniste|Coupe|72|Divers|Les Cent Râles:Avant-pays dravanien:Dravania:75:False
Rondin de frêne blanc|Botaniste|Coupe|74|Bois|Solide Serment:Rak'tika:Norvrandt:75:False
Ingrédients de sandwichs pour dragon|Botaniste|Coupe|74|Divers|Pleur caché:Les Pics:Gyr Abania:75:False
Nid d'abeilles géantes|Botaniste|Coupe|75|Ingrédient|Solide Serment:Rak'tika:Norvrandt:75:False
Antofle ambré|Botaniste|Coupe|76|Ingrédient|La Louche:Amh Araeng:Norvrandt:80:False
Rondin de teck des sables|Botaniste|Coupe|76|Bois|La Louche:Amh Araeng:Norvrandt:80:False
Rouge de Norvrandt|Botaniste|Coupe|78|Ingrédient|Le Guêpier:Grand-Lac:Norvrandt:80:False
Petit citron|Botaniste|Coupe|80|Ingrédient|L'Aigrette:Kholusia:Norvrandt:80:True
Rondin de gaïac|Botaniste|Coupe|80|Bois|Le Guêpier:Grand-Lac:Norvrandt:80:False
Éclat de feu|Botaniste|Fauche|1|Cristal|Estival:Noscea centrale:Noscea:15:False,Le Seuil de sable:Thanalan oriental:Noscea:20:False,Les Os desséchés:Thanalan oriental:Noscea:25:False
Éclat de glace|Botaniste|Fauche|1|Cristal|Quartpierre:Noscea occidentale:Noscea:20:False,Bas-Chemins:Forêt du sud:Noscea:35:False,Bas-Chemins:Forêt du sud:Noscea:40:False
Éclat de vent|Botaniste|Fauche|1|Cristal|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False,Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Éclat de terre|Botaniste|Fauche|1|Cristal|Baie de Moraby:Basse-Noscea:Noscea:15:False,La Chênaie:Haute-Noscea:Noscea:25:False,Lac d'Airain:Haute-Noscea:Noscea:45:False,Sources de l'Aulne:Forêt du nord:Noscea:30:False
Éclat de foudre|Botaniste|Fauche|1|Cristal|Le Nid:Thanalan central:Thanalan:15:False,Eaux-Mortes:Thanalan méridional:Thanalan:35:False,Désert de Sagolii:Thanalan méridional:Thanalan:50:False
Éclat d'eau|Botaniste|Fauche|1|Cristal|Rives sanglantes:Noscea orientale:Noscea:35:False,Ravine des Cueillepluies:Noscea orientale:Noscea:40:False,Sources de Nophica:Thanalan occidental:Noscea:15:False,Confins d'Horizon:Thanalan occidental:Noscea:15:False
Graines d'herbéclat de feu|Botaniste|Fauche|1|Jardinage|Estival:Noscea centrale:Noscea:15:False
Graines d'herbéclat de glace|Botaniste|Fauche|1|Jardinage|Quartpierre:Noscea occidentale:Noscea:20:False
Graines d'herbéclat de vent|Botaniste|Fauche|1|Jardinage|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Graines d'herbéclat de terre|Botaniste|Fauche|1|Jardinage|Baie de Moraby:Basse-Noscea:Noscea:15:False
Graines d'herbéclat de foudre|Botaniste|Fauche|1|Jardinage|Le Nid:Thanalan central:Thanalan:15:False
Graines d'herbéclat d'eau|Botaniste|Fauche|1|Jardinage|Confins d'Horizon:Thanalan occidental:Thanalan:15:False
Raisin des plaines|Botaniste|Fauche|11|Ingrédient|Baie de Moraby:Basse-Noscea:Noscea:15:False
Chanterelle|Botaniste|Fauche|11|Ingrédient|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Seigle|Botaniste|Fauche|11|Ingrédient|Confins d'Horizon:Thanalan occidental:Thanalan:15:False
Blé|Botaniste|Fauche|11|Ingrédient|Estival:Noscea centrale:Noscea:15:False
Ail garlemaldais|Botaniste|Fauche|11|Ingrédient|Sources de Nophica:Thanalan occidental:Thanalan:15:False
Crapaud arboricole|Botaniste|Fauche|11|Ingrédient|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Herbe de moko|Botaniste|Fauche|11|Tissu|Confins d'Horizon:Thanalan occidental:Thanalan:15:False
Ginseng jaune|Botaniste|Fauche|11|Réactif|Le Nid:Thanalan central:Thanalan:15:False
Graines de raisin des plaines|Botaniste|Fauche|11|Jardinage|Baie de Moraby:Basse-Noscea:Noscea:15:False
Graines d'ail garlemaldais|Botaniste|Fauche|11|Jardinage|Sources de Nophica:Thanalan occidental:Thanalan:15:False
Oignon sauvage|Botaniste|Fauche|12|Ingrédient|Sources de Nophica:Thanalan occidental:Thanalan:15:False
Haricots buffle|Botaniste|Fauche|12|Ingrédient|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Paille|Botaniste|Fauche|12|Tissu|Estival:Noscea centrale:Noscea:15:False
Lavande|Botaniste|Fauche|12|Réactif|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Vipère des prés|Botaniste|Fauche|12|Réactif|Confins d'Horizon:Thanalan occidental:Thanalan:15:False
Bulbe d'oignon sauvage|Botaniste|Fauche|12|Jardinage|Sources de Nophica:Thanalan occidental:Thanalan:15:False
Graines de lavande|Botaniste|Fauche|12|Jardinage|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Carotte du Coerthas|Botaniste|Fauche|13|Ingrédient|Confins d'Horizon:Thanalan occidental:Thanalan:15:False
Citrouille des ogres|Botaniste|Fauche|13|Ingrédient|Sources de Nophica:Thanalan occidental:Thanalan:15:False
Laitue noscéenne|Botaniste|Fauche|13|Ingrédient|Estival:Noscea centrale:Noscea:15:False
Olive cendrée|Botaniste|Fauche|13|Ingrédient|Baie de Moraby:Basse-Noscea:Noscea:15:False
Terreau de feuilles|Botaniste|Fauche|13|Réactif|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Œillet|Botaniste|Fauche|13|Réactif|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Graines de carotte du Coerthas|Botaniste|Fauche|13|Jardinage|Confins d'Horizon:Thanalan occidental:Thanalan:15:False
Graines de laitue noscéenne|Botaniste|Fauche|13|Jardinage|Estival:Noscea centrale:Noscea:15:False
Graines d'olive cendrée|Botaniste|Fauche|13|Jardinage|Baie de Moraby:Basse-Noscea:Noscea:15:False
Épinards des Cieldalaes|Botaniste|Fauche|14|Ingrédient|Baie de Moraby:Basse-Noscea:Noscea:15:False
Poivre noir|Botaniste|Fauche|14|Ingrédient|Le Nid:Thanalan central:Thanalan:15:False
Fleur de coton|Botaniste|Fauche|14|Tissu|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Grains de poivre noir|Botaniste|Fauche|14|Jardinage|Le Nid:Thanalan central:Thanalan:15:False
Tomate rubis|Botaniste|Fauche|15|Ingrédient|Estival:Noscea centrale:Noscea:15:False
Panais alpin|Botaniste|Fauche|15|Ingrédient|Le Nid:Thanalan central:Thanalan:15:False
Persil hyurgoth|Botaniste|Fauche|15|Ingrédient|Baie de Moraby:Basse-Noscea:Noscea:15:False
Marjolaine|Botaniste|Fauche|15|Ingrédient|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Paprika|Botaniste|Fauche|16|Ingrédient|Quartpierre:Noscea occidentale:Noscea:20:False
Menthe galago|Botaniste|Fauche|16|Ingrédient|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Graines de paprika|Botaniste|Fauche|16|Jardinage|Quartpierre:Noscea occidentale:Noscea:20:False
Lentilles lalafelles|Botaniste|Fauche|17|Ingrédient|Quartpierre:Noscea occidentale:Noscea:20:False
Popoto|Botaniste|Fauche|18|Ingrédient|Le Seuil de sable:Thanalan oriental:Thanalan:20:False
Belladone|Botaniste|Fauche|18|Réactif|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Tubercule de popoto|Botaniste|Fauche|18|Jardinage|Le Seuil de sable:Thanalan oriental:Thanalan:20:False
Cèpe|Botaniste|Fauche|19|Ingrédient|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Pousse noscéenne|Botaniste|Fauche|20|Réactif|Quartpierre:Noscea occidentale:Noscea:20:False
Pousse sombrelinçoise|Botaniste|Fauche|20|Réactif|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Pousse thanalanaise|Botaniste|Fauche|20|Réactif|Le Seuil de sable:Thanalan oriental:Thanalan:20:False
Scorpion blanc|Botaniste|Fauche|20|Réactif|Le Seuil de sable:Thanalan oriental:Thanalan:20:False
Prunes sylphes|Botaniste|Fauche|21|Ingrédient|La Chênaie:Haute-Noscea:Noscea:25:False
Graines de prunier sylphe|Botaniste|Fauche|21|Jardinage|La Chênaie:Haute-Noscea:Noscea:25:False
Raisin noble|Botaniste|Fauche|22|Ingrédient|La Chênaie:Haute-Noscea:Noscea:25:False
Champignon bouton|Botaniste|Fauche|22|Ingrédient|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Moutarde mhigoise|Botaniste|Fauche|23|Ingrédient|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Graines de moutarde mhigoise|Botaniste|Fauche|23|Jardinage|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Gingembre perlé|Botaniste|Fauche|24|Ingrédient|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Camomille|Botaniste|Fauche|24|Réactif|La Chênaie:Haute-Noscea:Noscea:25:False
Rhizome de gingembre perlé|Botaniste|Fauche|24|Jardinage|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Graines de camomille|Botaniste|Fauche|24|Jardinage|La Chênaie:Haute-Noscea:Noscea:25:False
Riz gluant|Botaniste|Fauche|25|Ingrédient|La Chênaie:Haute-Noscea:Noscea:25:False
Milli-maïs|Botaniste|Fauche|25|Ingrédient|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Graines de milli-maïs|Botaniste|Fauche|25|Jardinage|Les Os desséchés:Thanalan oriental:Thanalan:25:False
Pois de jade|Botaniste|Fauche|26|Ingrédient|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:30:False
Cristal de feu|Botaniste|Fauche|26|Cristal|Forêt des chocobos:Avant-pays dravanien:Dravania:55:False,Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:False,Confins est:Les Marges:Dravania:60:False,Ternebois:Les Marges:Dravania:65:False,La Truffe:Amh Araeng:Dravania:70:False
Cristal de glace|Botaniste|Fauche|26|Cristal|Les Jumeaux:Hautes terres du Coerthas occidental:Coerthas:55:False,Les Jumeaux:Hautes terres du Coerthas occidental:Coerthas:60:False,Prairie de Gorgagne:Hautes terres du Coerthas occidental:Coerthas:65:False,Tour de Mervoir:Kholusia:Coerthas:75:False,Plateau aux Rocs:Kholusia:Coerthas:80:False,Tomra:Kholusia:Coerthas:80:True
Cristal de vent|Botaniste|Fauche|26|Cristal|Rougebord:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Vundu Mok:L'Écume des cieux d'Abalathia:Coerthas:60:True,Quartier académique:Arrière-pays dravanien:Coerthas:60:False,Delta de Grand-Flot:Arrière-pays dravanien:Coerthas:75:False,Bassin rutilant:Yanxia:Coerthas:70:True,Doma:Yanxia:Coerthas:70:False,Manoir des Yuzuka:Yanxia:Coerthas:75:False,Géant accroupi:Rak'tika:Coerthas:75:False,Astropole des K'mul:Rak'tika:Coerthas:80:True,La Frairie sauvage:Rak'tika:Coerthas:80:False
Cristal de terre|Botaniste|Fauche|26|Cristal|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:True,Arboretum Sainte-Mocianne:Arrière-pays dravanien:Dravania:60:True,Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:55:False,Fort-Heaume:L'Écume des cieux de Dravania:Dravania:60:False,Clos-Vert:L'Écume des cieux de Dravania:Dravania:60:True,Ohl Tahn:L'Écume des cieux de Dravania:Dravania:65:False,Retraite de Nhaama:Steppe d'Azim:Dravania:70:False,Forêt du Berger égaré:Grand-Lac:Dravania:75:False,Dents-de-pierre:Grand-Lac:Dravania:80:True,Ivraie:Grand-Lac:Dravania:80:False
Cristal de foudre|Botaniste|Fauche|26|Cristal|La Fenêtre bleue:L'Écume des cieux d'Abalathia:Abalathia:60:False,Le Nidifice:L'Écume des cieux d'Abalathia:Abalathia:75:False,Dernière forêt:Les Pics:Abalathia:60:False,Dernière forêt:Les Pics:Abalathia:65:False,Mont Yorn:Les Pics:Abalathia:70:False
Cristal d'eau|Botaniste|Fauche|26|Cristal|Île de Bekko:Mer de Rubis:Othard:60:False,Rasen Kaikyo:Mer de Rubis:Othard:65:False,Côte orientale d'Othard:Mer de Rubis:Othard:65:False,Rasen Kaikyo:Mer de Rubis:Othard:70:False,Thysm Lran:Il Mheg:Othard:70:False,Route de la laine:Il Mheg:Othard:75:False
Aubergine du mage|Botaniste|Fauche|27|Ingrédient|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:30:False
Graines d'aubergine du mage|Botaniste|Fauche|27|Jardinage|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:30:False
Chou hyurois|Botaniste|Fauche|28|Ingrédient|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:30:False
Graines de chou hyurois|Botaniste|Fauche|28|Jardinage|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:30:False
Sangsue des landes|Botaniste|Fauche|30|Réactif|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:30:False
Fibres de lin|Botaniste|Fauche|31|Tissu|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Herbes de Yafaem|Botaniste|Fauche|31|Divers|Eaux-Mortes:Thanalan méridional:Thanalan:35:False
Graines de lin|Botaniste|Fauche|31|Jardinage|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Aloès|Botaniste|Fauche|32|Ingrédient|Eaux-Mortes:Thanalan méridional:Thanalan:35:False
Basilic hyurois|Botaniste|Fauche|32|Ingrédient|Rives sanglantes:Noscea orientale:Noscea:35:False
Graines de basilic hyurois|Botaniste|Fauche|32|Jardinage|Rives sanglantes:Noscea orientale:Noscea:35:False
Truffe blanche|Botaniste|Fauche|33|Ingrédient|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Baron rouge|Botaniste|Fauche|33|Tissu|Eaux-Mortes:Thanalan méridional:Thanalan:35:False
Mandragore|Botaniste|Fauche|33|Réactif|Rives sanglantes:Noscea orientale:Noscea:35:False
Graines de mandragore|Botaniste|Fauche|33|Jardinage|Rives sanglantes:Noscea orientale:Noscea:35:False
Poireau des marais|Botaniste|Fauche|34|Ingrédient|Rives sanglantes:Noscea orientale:Noscea:35:False
Laurier|Botaniste|Fauche|34|Ingrédient|Eaux-Mortes:Thanalan méridional:Thanalan:35:False
Plume de tetrax|Botaniste|Fauche|34|Tissu|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Piment dragon|Botaniste|Fauche|35|Ingrédient|Rives sanglantes:Noscea orientale:Noscea:35:False
Safran du désert|Botaniste|Fauche|35|Ingrédient|Eaux-Mortes:Thanalan méridional:Thanalan:35:False
Groseille sanguine|Botaniste|Fauche|36|Ingrédient|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:40:False
Graines de groseillier sanguin|Botaniste|Fauche|36|Jardinage|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:40:False
Armoise|Botaniste|Fauche|37|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Artichaut de la vierge|Botaniste|Fauche|38|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Courgette corne de bélier|Botaniste|Fauche|39|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Thym|Botaniste|Fauche|39|Ingrédient|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:40:False
Sauge de Sagolii|Botaniste|Fauche|41|Ingrédient|Lac d'Airain:Haute-Noscea:Noscea:45:False
Scorpion noir|Botaniste|Fauche|42|Réactif|Lac d'Airain:Haute-Noscea:Noscea:45:False
Rolanbaie|Botaniste|Fauche|43|Ingrédient|Lac d'Airain:Haute-Noscea:Noscea:45:False
Graines de rolanbaie|Botaniste|Fauche|43|Jardinage|Lac d'Airain:Haute-Noscea:Noscea:45:False
Grenouille flèche|Botaniste|Fauche|45|Réactif|Lac d'Airain:Haute-Noscea:Noscea:45:False
Feuilles de thé du Thanalan|Botaniste|Fauche|48|Ingrédient|Désert de Sagolii:Thanalan méridional:Thanalan:50:False
Crapaud lavique|Botaniste|Fauche|49|Ingrédient|Désert de Sagolii:Thanalan méridional:Thanalan:50:False
Eulalie|Botaniste|Fauche|50|Tissu|Désert de Sagolii:Thanalan méridional:Thanalan:50:False
Agrégat de glace|Botaniste|Fauche|50|Cristal|Tomra:Kholusia:Norvrandt:80:True
Agrégat de vent|Botaniste|Fauche|50|Cristal|Rougebord:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Vundu Mok:L'Écume des cieux d'Abalathia:Coerthas:60:True,Bassin rutilant:Yanxia:Coerthas:70:True,Astropole des K'mul:Rak'tika:Coerthas:80:True
Agrégat de terre|Botaniste|Fauche|50|Cristal|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:True,Arboretum Sainte-Mocianne:Arrière-pays dravanien:Dravania:60:True,Clos-Vert:L'Écume des cieux de Dravania:Dravania:60:True,Retraite de Nhaama:Steppe d'Azim:Dravania:70:True,Dents-de-pierre:Grand-Lac:Dravania:80:True
Tomate Dzemael|Botaniste|Fauche|50|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:50:True
Citron miel|Botaniste|Fauche|50|Ingrédient|Rives sanglantes:Noscea orientale:Noscea:50:True
Truffe noire|Botaniste|Fauche|50|Ingrédient|Les Os desséchés:Thanalan oriental:Thanalan:50:True
Cocon de ver à soie|Botaniste|Fauche|50|Tissu|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:50:True
Trille|Botaniste|Fauche|50|Réactif|Massif de ronces:Forêt de l'est:Forêt de Sombrelinceul:50:True
Bulbe de trille|Botaniste|Fauche|50|Réactif|Jardinet du miel:Forêt de l'est:Forêt de Sombrelinceul:50:True
Mini-mini-mandragore|Botaniste|Fauche|50|Mascotte|Jardinet du miel:Forêt de l'est:Forêt de Sombrelinceul:50:True
Graines de tomate Dzemael|Botaniste|Fauche|50|Jardinage|Ravine des Cueillepluies:Noscea orientale:Noscea:50:True
Graines de citronnier miel|Botaniste|Fauche|50|Jardinage|Rives sanglantes:Noscea orientale:Noscea:50:True
Cristal terni|Botaniste|Fauche|50|Pierre|La Cédrière:Basse-Noscea:Noscea:50:True,Rives sanglantes:Noscea orientale:Noscea:50:True,Ravine des Cueillepluies:Noscea orientale:Noscea:50:True,Quartpierre:Noscea occidentale:Noscea:50:True,Havre des Renouées:Forêt centrale:Noscea:50:True,Jardinet du miel:Forêt de l'est:Noscea:50:True,Neuf-Lierres:Forêt de l'est:Noscea:50:True,Massif de ronces:Forêt de l'est:Noscea:50:True,Les Os desséchés:Thanalan oriental:Noscea:50:True
Herbes de Mazlaya|Botaniste|Fauche|50|Divers|La Cédrière:Basse-Noscea:Noscea:50:True,Quartpierre:Noscea occidentale:Noscea:50:True,Havre des Renouées:Forêt centrale:Noscea:50:True,Jardinet du miel:Forêt de l'est:Noscea:50:True,Neuf-Lierres:Forêt de l'est:Noscea:50:True,Massif de ronces:Forêt de l'est:Noscea:50:True,Les Os desséchés:Thanalan oriental:Noscea:50:True
Poireau noscéen|Botaniste|Fauche|50|Ingrédient|Quartpierre:Noscea occidentale:Noscea:50:True
Jeunes épinards des Cieldalaes|Botaniste|Fauche|50|Ingrédient|La Cédrière:Basse-Noscea:Noscea:50:True
Plume de sauvagine|Botaniste|Fauche|50|Tissu|Quartpierre:Noscea occidentale:Noscea:50:True
Feuilles de thé de Tinolqa|Botaniste|Fauche|50|Réactif|Havre des Renouées:Forêt centrale:Forêt de Sombrelinceul:50:True
Agrégat de matière sombre|Botaniste|Fauche|50|Catalyseur|La Cédrière:Basse-Noscea:Noscea:50:True,Rives sanglantes:Noscea orientale:Noscea:50:True,Ravine des Cueillepluies:Noscea orientale:Noscea:50:True,Quartpierre:Noscea occidentale:Noscea:50:True,Havre des Renouées:Forêt centrale:Noscea:50:True,Jardinet du miel:Forêt de l'est:Noscea:50:True,Neuf-Lierres:Forêt de l'est:Noscea:50:True,Massif de ronces:Forêt de l'est:Noscea:50:True,Les Os desséchés:Thanalan oriental:Noscea:50:True,Forêt des chocobos:Avant-pays dravanien:Noscea:50:True
Figue du vieux continent|Botaniste|Fauche|50|Ingrédient|Forêt des chocobos:Avant-pays dravanien:Dravania:50:True
Graines de figuier du vieux continent|Botaniste|Fauche|50|Jardinage|Forêt des chocobos:Avant-pays dravanien:Dravania:50:True
Romarin|Botaniste|Fauche|50|Réactif|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:50:True
Fleur de coton arc-en-ciel|Botaniste|Fauche|51|Tissu|Les Jumeaux:Hautes terres du Coerthas occidental:Coerthas:55:False
Chou-bourgeon|Botaniste|Fauche|52|Ingrédient|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:55:True
Aneth|Botaniste|Fauche|52|Ingrédient|Les Jumeaux:Hautes terres du Coerthas occidental:Coerthas:55:False
Graines de chou-bourgeon|Botaniste|Fauche|52|Jardinage|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:55:True
Échalion cyclope|Botaniste|Fauche|53|Ingrédient|Forêt des chocobos:Avant-pays dravanien:Dravania:55:False
Blé des hautes terres|Botaniste|Fauche|53|Ingrédient|Forêt des chocobos:Avant-pays dravanien:Dravania:55:False
Feuilles de thé du Coerthas|Botaniste|Fauche|53|Ingrédient|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:55:True
Graines de théier du Coerthas|Botaniste|Fauche|53|Jardinage|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:55:True
Tige de ramie|Botaniste|Fauche|54|Tissu|Forêt des chocobos:Avant-pays dravanien:Dravania:55:False
Betteraves de magma|Botaniste|Fauche|55|Ingrédient|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:55:False
Haricots émeraude|Botaniste|Fauche|55|Ingrédient|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:55:False
Ciboulette|Botaniste|Fauche|55|Ingrédient|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:55:True
Origan|Botaniste|Fauche|56|Ingrédient|Rougebord:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Vundu Mok:L'Écume des cieux d'Abalathia:Coerthas:60:True
Marjolaine potagère|Botaniste|Fauche|56|Ingrédient|Rougebord:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Vundu Mok:L'Écume des cieux d'Abalathia:Coerthas:60:True
Argile granuleuse|Botaniste|Fauche|56|Réactif|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:True,Arboretum Sainte-Mocianne:Arrière-pays dravanien:Dravania:60:True,Clos-Vert:L'Écume des cieux de Dravania:Dravania:60:True
Échinacée|Botaniste|Fauche|56|Réactif|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:False
Sésame|Botaniste|Fauche|57|Ingrédient|La Fenêtre bleue:L'Écume des cieux d'Abalathia:Abalathia:60:False
Tanaisie|Botaniste|Fauche|57|Réactif|Quartier académique:Arrière-pays dravanien:Dravania:60:False
