Collier de soigneur en mithrite|Orfèvre|53||Collier|Lingot de mithrite:1,Agate:2,Fil arc-en-ciel:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Collier d'incantateur en mithrite|Orfèvre|53||Collier|Lingot de mithrite:1,Agate:2,Fil arc-en-ciel:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Bague de protecteur en croc de yéti|Orfèvre|53||Bague|Lingot de mithrite:1,Dent de yéti:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Bague d'attaquant en croc de yéti|Orfèvre|53||Bague|Lingot de mithrite:1,Dent de yéti:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Bague de pisteur en croc de yéti|Orfèvre|53||Bague|Lingot de mithrite:1,Dent de yéti:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Bague de soigneur en croc de yéti|Orfèvre|53||Bague|Lingot de mithrite:1,Dent de yéti:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Bague d'incantateur en croc de yéti|Orfèvre|53||Bague|Lingot de mithrite:1,Dent de yéti:1|Cristal de vent:4,Cristal de feu:3|1|586|80|5783|50 max.|Habileté recommandée : 519|0
Mormorion|Orfèvre|54||Pierre|Mormorion brut:3,Pierre à aiguiser sédimentaire:1|Cristal de vent:4|1|320|40|6042|50 max.|Habileté recommandée : 529|0
Pépite de durargent|Orfèvre|54||Métal|Sable de durargent:5,Minerai d'argent:1|Cristal de vent:4|1|320|40|6042|50 max.|Habileté recommandée : 529|0
Bâton en durargent|Orfèvre|54||Arme à deux mains d'occultiste|Pépite de durargent:2,Étoffe arc-en-ciel sacrée:1,Larimar:1,Glu d'entité:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Rapière en durargent|Orfèvre|54||Arme de mage rouge|Pépite de durargent:2,Madrier de cèdre sacré:1,Pépite de titane:2|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Aiguille en durargent|Orfèvre|54||Outil principal de couturier|Pépite de durargent:2,Madrier de cèdre sacré:1,Pierre à aiguiser basilic:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Lunettes grossissantes d'incantateur en durargent|Orfèvre|54||Tête|Pépite de durargent:1,Verre en cristal:4|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Monocle en durargent|Orfèvre|54||Tête|Pépite de durargent:1,Verre en cristal:1,Larimar:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Bague de protecteur en mormorion|Orfèvre|54||Bague|Mormorion:1,Pierre à aiguiser basilic:1,Dissolvant de vitalité I:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Bague d'attaquant en mormorion|Orfèvre|54||Bague|Mormorion:1,Pierre à aiguiser basilic:1,Dissolvant de force I:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Bague de pisteur en mormorion|Orfèvre|54||Bague|Mormorion:1,Pierre à aiguiser basilic:1,Dissolvant de dextérité I:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Bague de soigneur en mormorion|Orfèvre|54||Bague|Mormorion:1,Pierre à aiguiser basilic:1,Dissolvant d'esprit I:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Bague d'incantateur en mormorion|Orfèvre|54||Bague|Mormorion:1,Pierre à aiguiser basilic:1,Dissolvant d'intelligence I:1|Cristal de vent:4,Cristal de feu:3|1|641|80|6042|50 max.|Habileté recommandée : 529|0
Rubis étoilé|Orfèvre|55||Pierre|Rubis étoilé brut:3,Pierre à aiguiser basilic:1|Cristal de vent:4|1|348|35|6301|50 max.|Habileté recommandée : 539|0
Saphir étoilé|Orfèvre|55||Pierre|Saphir étoilé brut:3,Pierre à aiguiser basilic:1|Cristal de vent:4|1|348|35|6301|50 max.|Habileté recommandée : 539|0
Globe céleste en durargent|Orfèvre|55||Arme d'astromancien|Pépite de durargent:3,Pépite de titane:1,Lingot d'électrum:1,Encre de durargent enchantée:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Boucles d'oreilles de protecteur en durargent|Orfèvre|55||Boucle d'oreille|Pépite de durargent:2,Saphir étoilé:2,Dissolvant de vitalité I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Boucles d'oreilles d'attaquant en durargent|Orfèvre|55||Boucle d'oreille|Pépite de durargent:2,Saphir étoilé:2,Dissolvant de force I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Boucles d'oreilles de pisteur en durargent|Orfèvre|55||Boucle d'oreille|Pépite de durargent:2,Saphir étoilé:2,Dissolvant de dextérité I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Boucles d'oreilles de soigneur en durargent|Orfèvre|55||Boucle d'oreille|Pépite de durargent:2,Saphir étoilé:2,Dissolvant d'esprit I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Boucles d'oreilles d'incantateur en durargent|Orfèvre|55||Boucle d'oreille|Pépite de durargent:2,Saphir étoilé:2,Dissolvant d'intelligence I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Joncs de protecteur en durargent|Orfèvre|55||Bracelet|Pépite de durargent:2,Saphir étoilé:2,Rubis étoilé:2,Dissolvant de vitalité I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Joncs d'attaquant en durargent|Orfèvre|55||Bracelet|Pépite de durargent:2,Saphir étoilé:2,Rubis étoilé:2,Dissolvant de force I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Joncs de pisteur en durargent|Orfèvre|55||Bracelet|Pépite de durargent:2,Saphir étoilé:2,Rubis étoilé:2,Dissolvant de dextérité I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Joncs de soigneur en durargent|Orfèvre|55||Bracelet|Pépite de durargent:2,Saphir étoilé:2,Rubis étoilé:2,Dissolvant d'esprit I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Joncs d'incantateur en durargent|Orfèvre|55||Bracelet|Pépite de durargent:2,Saphir étoilé:2,Rubis étoilé:2,Dissolvant d'intelligence I:1|Cristal de vent:4,Cristal de feu:4|1|697|70|6301|50 max.|Habileté recommandée : 539|0
Opale|Orfèvre|56||Pierre|Opale brute:3,Pierre à aiguiser en mica blanc:1|Cristal de vent:5|1|376|35|6561|50 max.|Habileté recommandée : 550|0
Pierre à aiguiser en mica blanc|Orfèvre|56||Pierre|Mica blanc:3|Cristal de vent:5|1|376|35|6561|50 max.|Habileté recommandée : 550|0
Lingot de durargent|Orfèvre|56||Métal|Minerai de durargent:4,Pépite de durargent:1|Cristal de vent:5|1|376|35|6561|50 max.|Habileté recommandée : 550|0
Fleuret en durargent|Orfèvre|56||Arme de mage rouge|Lingot de durargent:2,Madrier de châtaignier sombre:1,Pépite de titane:2|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Aiguille en croc de dragon|Orfèvre|56||Outil principal de couturier|Dent de dragon:1,Lingot de durargent:1,Madrier de châtaignier sombre:1,Pierre à aiguiser en mica blanc:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Boucles d'oreilles en croc de dragon|Orfèvre|56||Boucle d'oreille|Dent de dragon:2,Pépite de durargent:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bracelet de protecteur en opale|Orfèvre|56||Bracelet|Lingot de durargent:2,Cuir de dragon:1,Opale:2,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bracelet d'attaquant en opale|Orfèvre|56||Bracelet|Lingot de durargent:2,Cuir de dragon:1,Opale:2,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bracelet de pisteur en opale|Orfèvre|56||Bracelet|Lingot de durargent:2,Cuir de dragon:1,Opale:2,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bracelet de soigneur en opale|Orfèvre|56||Bracelet|Lingot de durargent:2,Cuir de dragon:1,Opale:2,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bracelet d'incantateur en opale|Orfèvre|56||Bracelet|Lingot de durargent:2,Cuir de dragon:1,Opale:2,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bague de protecteur en opale|Orfèvre|56||Bague|Lingot de durargent:1,Opale:1,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bague d'attaquant en opale|Orfèvre|56||Bague|Lingot de durargent:1,Opale:1,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bague de pisteur en opale|Orfèvre|56||Bague|Lingot de durargent:1,Opale:1,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bague de soigneur en opale|Orfèvre|56||Bague|Lingot de durargent:1,Opale:1,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Bague d'incantateur en opale|Orfèvre|56||Bague|Lingot de durargent:1,Opale:1,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:4|1|752|70|6561|50 max.|Habileté recommandée : 550|0
Cornaline|Orfèvre|57||Pierre|Cornaline brute:3,Pierre à aiguiser en mica blanc:1|Cristal de vent:5|1|404|35|6820|50 max.|Habileté recommandée : 560|0
Perche en durargent|Orfèvre|57||Arme à deux mains d'occultiste|Lingot de durargent:2,Cuir de dragon:1,Larimar:1,Œil-de-tigre:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Planisphère en durargent|Orfèvre|57||Arme d'astromancien|Lingot de durargent:2,Lingot de titane:1,Lingot d'électrum:1,Cornaline:1,Encre de durargent enchantée:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Boucles d'oreilles de protecteur en opale|Orfèvre|57||Boucle d'oreille|Lingot de durargent:1,Opale:3,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Boucles d'oreilles d'attaquant en opale|Orfèvre|57||Boucle d'oreille|Lingot de durargent:1,Opale:3,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Boucles d'oreilles de pisteur en opale|Orfèvre|57||Boucle d'oreille|Lingot de durargent:1,Opale:3,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Boucles d'oreilles de soigneur en opale|Orfèvre|57||Boucle d'oreille|Lingot de durargent:1,Opale:3,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Boucles d'oreilles d'incantateur en opale|Orfèvre|57||Boucle d'oreille|Lingot de durargent:1,Opale:3,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Boucles d'oreilles des ressources en durargent|Orfèvre|57||Boucle d'oreille|Lingot de durargent:2,Eau sanctifiée:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Ras de cou de protecteur en opale|Orfèvre|57||Collier|Lingot de durargent:1,Opale:1,Cuir de dragon:1,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Ras de cou d'attaquant en opale|Orfèvre|57||Collier|Lingot de durargent:1,Opale:1,Cuir de dragon:1,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Ras de cou de pisteur en opale|Orfèvre|57||Collier|Lingot de durargent:1,Opale:1,Cuir de dragon:1,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Ras de cou de soigneur en opale|Orfèvre|57||Collier|Lingot de durargent:1,Opale:1,Cuir de dragon:1,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Ras de cou d'incantateur en opale|Orfèvre|57||Collier|Lingot de durargent:1,Opale:1,Cuir de dragon:1,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:4|1|808|70|6820|50 max.|Habileté recommandée : 560|0
Pépite d'aurum regis|Orfèvre|58||Métal|Sable d'aurum regis:5,Minerai d'or:1|Cristal de vent:5|1|431|35|7080|50 max.|Habileté recommandée : 570|0
Rapière en aurum regis|Orfèvre|58||Arme de mage rouge|Pépite d'aurum regis:2,Madrier de châtaignier sanctifié:1,Pépite d'adamant:2|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Pendants d'oreilles de protecteur en aurum regis|Orfèvre|58||Boucle d'oreille|Pépite d'aurum regis:1,Lingot de durargent:1,Corail crépusculaire:2,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Pendants d'oreilles d'attaquant en aurum regis|Orfèvre|58||Boucle d'oreille|Pépite d'aurum regis:1,Lingot de durargent:1,Corail crépusculaire:2,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Pendants d'oreilles de pisteur en aurum regis|Orfèvre|58||Boucle d'oreille|Pépite d'aurum regis:1,Lingot de durargent:1,Corail crépusculaire:2,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Pendants d'oreilles de soigneur en aurum regis|Orfèvre|58||Boucle d'oreille|Pépite d'aurum regis:1,Lingot de durargent:1,Corail crépusculaire:2,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Pendants d'oreilles d'incantateur en aurum regis|Orfèvre|58||Boucle d'oreille|Pépite d'aurum regis:1,Lingot de durargent:1,Corail crépusculaire:2,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Bracelet de protecteur en aurum regis|Orfèvre|58||Bracelet|Pépite d'aurum regis:2,Cuir d'archéornis:1,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Bracelet d'attaquant en aurum regis|Orfèvre|58||Bracelet|Pépite d'aurum regis:2,Cuir d'archéornis:1,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Bracelet de pisteur en aurum regis|Orfèvre|58||Bracelet|Pépite d'aurum regis:2,Cuir d'archéornis:1,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Bracelet de soigneur en aurum regis|Orfèvre|58||Bracelet|Pépite d'aurum regis:2,Cuir d'archéornis:1,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Bracelet d'incantateur en aurum regis|Orfèvre|58||Bracelet|Pépite d'aurum regis:2,Cuir d'archéornis:1,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570|0
Leurre de Gobelin|Orfèvre|58||Appât de pêche|Lingot de durargent:1,Pierre à aiguiser en mica blanc:1|Cristal de vent:5,Cristal de feu:5|1|863|70|7080|50 max.|Habileté recommandée : 570,Haute qualité impossible|0
Citrine|Orfèvre|59||Pierre|Citrine brute:3,Pierre à aiguiser en mica blanc:1|Cristal de vent:5|1|459|35|7339|50 max.|Habileté recommandée : 580|0
Cylindre en aurum regis|Orfèvre|59||Composant|Pépite d'aurum regis:1,Pierre à aiguiser en mica blanc:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Échalas en aurum regis|Orfèvre|59||Arme à deux mains d'occultiste|Pépite d'aurum regis:2,Madrier de bouleau:1,Éclat d'obsidienne de wyrm:2,Spinelle:2,Tourmaline:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Planétaire en aurum régis|Orfèvre|59||Arme d'astromancien|Pépite d'aurum regis:2,Pépite d'adamant:1,Lingot de durargent:2,Encre d'aurum regis enchantée:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Collier de protecteur en aurum regis|Orfèvre|59||Collier|Pépite d'aurum regis:1,Larimar:2,Fil de soie de chenille:1,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Collier d'attaquant en aurum regis|Orfèvre|59||Collier|Pépite d'aurum regis:1,Larimar:2,Fil de soie de chenille:1,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Collier de pisteur en aurum regis|Orfèvre|59||Collier|Pépite d'aurum regis:1,Larimar:2,Fil de soie de chenille:1,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Collier de soigneur en aurum regis|Orfèvre|59||Collier|Pépite d'aurum regis:1,Larimar:2,Fil de soie de chenille:1,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Collier d'incantateur en aurum regis|Orfèvre|59||Collier|Pépite d'aurum regis:1,Larimar:2,Fil de soie de chenille:1,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Bague de protecteur en serre de griffon|Orfèvre|59||Bague|Pépite d'aurum regis:1,Serre de griffon:1,Dissolvant de vitalité I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Bague d'attaquant en serre de griffon|Orfèvre|59||Bague|Pépite d'aurum regis:1,Serre de griffon:1,Dissolvant de force I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Bague de pisteur en serre de griffon|Orfèvre|59||Bague|Pépite d'aurum regis:1,Serre de griffon:1,Dissolvant de dextérité I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Bague de soigneur en serre de griffon|Orfèvre|59||Bague|Pépite d'aurum regis:1,Serre de griffon:1,Dissolvant d'esprit I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Bague d'incantateur en serre de griffon|Orfèvre|59||Bague|Pépite d'aurum regis:1,Serre de griffon:1,Dissolvant d'intelligence I:1|Cristal de vent:5,Cristal de feu:5|1|919|70|7339|50 max.|Habileté recommandée : 580|0
Chrysolite|Orfèvre|60||Pierre|Chrysolite brute:3,Pierre à aiguiser en mica blanc:1|Cristal de vent:6|1|478|35|7851|50 max.|Habileté recommandée : 587|0
Leurre en métal ciselé|Orfèvre|60||Appât de pêche|Pépite d'adamant:1,Pierre à aiguiser en mica blanc:1|Cristal de vent:6,Cristal de feu:5|1|956|70|7851|50 max.|Habileté recommandée : 587,Haute qualité impossible|0
Triphane|Orfèvre|61||Pierre|Triphane brute:3,Quartzite:1|Cristal de vent:3|1|558|40|8377|50 max.|Habileté recommandée : 1006|0
Pierre à aiguiser en ardoise|Orfèvre|61||Pierre|Ardoise:3|Cristal de vent:3|1|558|40|8377|50 max.|Habileté recommandée : 1006|0
Pépite de cupronickel|Orfèvre|61||Métal|Sable de cupronickel:4,Minerai de cuivre:1|Cristal de vent:3|1|558|40|8377|50 max.|Habileté recommandée : 1006|0
Bâton en cupronickel|Orfèvre|61||Arme à deux mains d'occultiste|Pépite de cupronickel:2,Pépite d'acier noble:2,Madrier de hêtre:1,Rubis étoilé:1,Super glu:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Fleuret en cupronickel|Orfèvre|61||Arme de mage rouge|Pépite de cupronickel:2,Madrier de hêtre:1,Pépite d'acier noble:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Planisphère en cupronickel|Orfèvre|61||Arme d'astromancien|Pépite de cupronickel:3,Pépite de mithrite:2,Pépite d'acier noble:1,Mormorion:3,Encre de cupronickel enchantée:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Aiguille poisson-bombo|Orfèvre|61||Outil principal de couturier|Épine de poisson-bombo:1,Madrier de hêtre:1,Pépite de cupronickel:1,Quartzite:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Turban d'agresseur en cupronickel|Orfèvre|61||Tête|Pépite de cupronickel:2,Étoffe d'akaso:1,Fil d'akaso:1,Saphir étoilé:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Turban d'éclaireur en cupronickel|Orfèvre|61||Tête|Pépite de cupronickel:2,Étoffe d'akaso:1,Fil d'akaso:1,Rubis étoilé:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Brassards d'incantateur en cupronickel|Orfèvre|61||Mains|Pépite de cupronickel:2,Étoffe d'akaso:1,Fil d'akaso:1,Plume de corbeau:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Brassards de soigneur en cupronickel|Orfèvre|61||Mains|Pépite de cupronickel:2,Étoffe d'akaso:1,Fil d'akaso:1,Plume de coq:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Boucles d'oreilles de protecteur en triphane|Orfèvre|61||Boucle d'oreille|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Boucles d'oreilles d'attaquant en triphane|Orfèvre|61||Boucle d'oreille|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Boucles d'oreilles de pisteur en triphane|Orfèvre|61||Boucle d'oreille|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Boucles d'oreilles d'incantateur en triphane|Orfèvre|61||Boucle d'oreille|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Boucles d'oreilles de soigneur en triphane|Orfèvre|61||Boucle d'oreille|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Ras de cou de protecteur en triphane|Orfèvre|61||Collier|Pépite de cupronickel:2,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Ras de cou d'attaquant en triphane|Orfèvre|61||Collier|Pépite de cupronickel:2,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Ras de cou de pisteur en triphane|Orfèvre|61||Collier|Pépite de cupronickel:2,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Ras de cou d'incantateur en triphane|Orfèvre|61||Collier|Pépite de cupronickel:2,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Ras de cou de soigneur en triphane|Orfèvre|61||Collier|Pépite de cupronickel:2,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bracelet de protecteur en triphane|Orfèvre|61||Bracelet|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bracelet d'attaquant en triphane|Orfèvre|61||Bracelet|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bracelet de pisteur en triphane|Orfèvre|61||Bracelet|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bracelet d'incantateur en triphane|Orfèvre|61||Bracelet|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bracelet de soigneur en triphane|Orfèvre|61||Bracelet|Pépite de cupronickel:1,Triphane:2|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bague de protecteur en triphane|Orfèvre|61||Bague|Pépite de cupronickel:1,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bague d'attaquant en triphane|Orfèvre|61||Bague|Pépite de cupronickel:1,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bague de pisteur en triphane|Orfèvre|61||Bague|Pépite de cupronickel:1,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bague d'incantateur en triphane|Orfèvre|61||Bague|Pépite de cupronickel:1,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Bague de soigneur en triphane|Orfèvre|61||Bague|Pépite de cupronickel:1,Triphane:1|Cristal de vent:3,Cristal de feu:2|1|1116|80|8377|50 max.|Habileté recommandée : 1006|0
Disthène|Orfèvre|62||Pierre|Disthène brut:3,Quartzite:1|Cristal de vent:3|1|631|40|8581|50 max.|Habileté recommandée : 1027|0
Lingot de cupronickel|Orfèvre|62||Métal|Minerai de cupronickel:4,Pépite de cupronickel:1|Cristal de vent:3|1|631|40|8581|50 max.|Habileté recommandée : 1027|0
